domain,source_file,source_table,record_category,source_row,row_key,payload_json
nfl_team_strength,nfl_team_strength_balance_targets.csv,nfl_team_strength_balance_targets,validation_target,1,nfl_team_strength_balance_targets:1,"{""metric_id"":""all_teams_equal_tier_eligibility"",""definition"":""Every team must be eligible for every tier in the default scenario."",""target_min"":""32"",""target_max"":""32"",""severity"":""error""}"
nfl_team_strength,nfl_team_strength_balance_targets.csv,nfl_team_strength_balance_targets,validation_target,2,nfl_team_strength_balance_targets:2,"{""metric_id"":""default_team_strength_weight_uniform"",""definition"":""Every team must have the same team_strength_weight in the default scenario."",""target_min"":""1.0"",""target_max"":""1.0"",""severity"":""error""}"
nfl_team_strength,nfl_team_strength_balance_targets.csv,nfl_team_strength_balance_targets,validation_target,3,nfl_team_strength_balance_targets:3,"{""metric_id"":""elite_team_count_default"",""definition"":""Default number of elite contender teams."",""target_min"":""4"",""target_max"":""6"",""severity"":""warning""}"
nfl_team_strength,nfl_team_strength_balance_targets.csv,nfl_team_strength_balance_targets,validation_target,4,nfl_team_strength_balance_targets:4,"{""metric_id"":""deep_rebuild_count_default"",""definition"":""Default number of deep rebuild teams."",""target_min"":""3"",""target_max"":""6"",""severity"":""warning""}"
nfl_team_strength,nfl_team_strength_balance_targets.csv,nfl_team_strength_balance_targets,validation_target,5,nfl_team_strength_balance_targets:5,"{""metric_id"":""no_real_world_anchor_fields"",""definition"":""Team strength CSVs must not include prior wins/losses, external projections, external selection order, or real playoff context fields."",""target_min"":""0"",""target_max"":""0"",""severity"":""error""}"
nfl_team_strength,nfl_team_strength_cap_health_generation_rules.csv,nfl_team_strength_cap_health_generation_rules,rule,1,elite_contender,"{""tier_id"":""elite_contender"",""cap_health_band"":""tight_or_balanced"",""weight"":""0.55"",""cap_room_min"":""-8"",""cap_room_max"":""24"",""usage_rule"":""Generated fictional cap state after tier assignment.""}"
nfl_team_strength,nfl_team_strength_cap_health_generation_rules.csv,nfl_team_strength_cap_health_generation_rules,rule,2,elite_contender,"{""tier_id"":""elite_contender"",""cap_health_band"":""healthy"",""weight"":""0.25"",""cap_room_min"":""20"",""cap_room_max"":""48"",""usage_rule"":""Generated fictional cap state after tier assignment.""}"
nfl_team_strength,nfl_team_strength_cap_health_generation_rules.csv,nfl_team_strength_cap_health_generation_rules,rule,3,elite_contender,"{""tier_id"":""elite_contender"",""cap_health_band"":""stressed"",""weight"":""0.2"",""cap_room_min"":""-24"",""cap_room_max"":""4"",""usage_rule"":""Generated fictional cap state after tier assignment.""}"
nfl_team_strength,nfl_team_strength_cap_health_generation_rules.csv,nfl_team_strength_cap_health_generation_rules,rule,4,strong_playoff,"{""tier_id"":""strong_playoff"",""cap_health_band"":""balanced"",""weight"":""0.5"",""cap_room_min"":""0"",""cap_room_max"":""36"",""usage_rule"":""Generated fictional cap state after tier assignment.""}"
nfl_team_strength,nfl_team_strength_cap_health_generation_rules.csv,nfl_team_strength_cap_health_generation_rules,rule,5,strong_playoff,"{""tier_id"":""strong_playoff"",""cap_health_band"":""healthy"",""weight"":""0.3"",""cap_room_min"":""20"",""cap_room_max"":""56"",""usage_rule"":""Generated fictional cap state after tier assignment.""}"
