domain,source_file,source_table,record_category,source_row,row_key,payload_json
transfer_portal,initial_transfer_portal_class_mix.csv,initial_transfer_portal_class_mix,weight_distribution,1,initial_transfer_portal_class_mix:1,"{""transfer_type"":""playing_time_down_depth_chart"",""TRUE_FR"":""0.02"",""RS_FR"":""0.08"",""TRUE_SO"":""0.18"",""RS_SO"":""0.2"",""TRUE_JR"":""0.2"",""RS_JR"":""0.16"",""TRUE_SR"":""0.08"",""RS_SR"":""0.06"",""GR"":""0.02"",""notes"":""Backups and young players seeking roles.""}"
transfer_portal,initial_transfer_portal_class_mix.csv,initial_transfer_portal_class_mix,weight_distribution,2,initial_transfer_portal_class_mix:2,"{""transfer_type"":""up_transfer_breakout"",""TRUE_FR"":""0.01"",""RS_FR"":""0.04"",""TRUE_SO"":""0.12"",""RS_SO"":""0.18"",""TRUE_JR"":""0.24"",""RS_JR"":""0.2"",""TRUE_SR"":""0.1"",""RS_SR"":""0.08"",""GR"":""0.03"",""notes"":""Lower-level producer moving up.""}"
transfer_portal,initial_transfer_portal_class_mix.csv,initial_transfer_portal_class_mix,weight_distribution,3,initial_transfer_portal_class_mix:3,"{""transfer_type"":""graduate_final_year"",""TRUE_FR"":""0.0"",""RS_FR"":""0.0"",""TRUE_SO"":""0.02"",""RS_SO"":""0.05"",""TRUE_JR"":""0.08"",""RS_JR"":""0.15"",""TRUE_SR"":""0.18"",""RS_SR"":""0.25"",""GR"":""0.27"",""notes"":""Older one-year player.""}"
transfer_portal,initial_transfer_portal_class_mix.csv,initial_transfer_portal_class_mix,weight_distribution,4,initial_transfer_portal_class_mix:4,"{""transfer_type"":""nil_prestige_move"",""TRUE_FR"":""0.01"",""RS_FR"":""0.05"",""TRUE_SO"":""0.15"",""RS_SO"":""0.17"",""TRUE_JR"":""0.23"",""RS_JR"":""0.19"",""TRUE_SR"":""0.1"",""RS_SR"":""0.07"",""GR"":""0.03"",""notes"":""Mixed quality but skewed toward players with track record.""}"
transfer_portal,initial_transfer_portal_class_mix.csv,initial_transfer_portal_class_mix,weight_distribution,5,initial_transfer_portal_class_mix:5,"{""transfer_type"":""academic_family_fit"",""TRUE_FR"":""0.02"",""RS_FR"":""0.08"",""TRUE_SO"":""0.16"",""RS_SO"":""0.18"",""TRUE_JR"":""0.18"",""RS_JR"":""0.18"",""TRUE_SR"":""0.1"",""RS_SR"":""0.07"",""GR"":""0.03"",""notes"":""Not purely performance-driven.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,1,initial_transfer_portal_targets:1,"{""subdivision"":""FBS"",""program_tier"":""national_superpower"",""min_portal_out"":""4"",""target_portal_out"":""8"",""max_portal_out"":""14"",""elite_transfer_share"":""0.03"",""starter_transfer_share"":""0.16"",""notes"":""Elite teams lose buried blue-chip players and some contributors.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,2,initial_transfer_portal_targets:2,"{""subdivision"":""FBS"",""program_tier"":""national_elite"",""min_portal_out"":""4"",""target_portal_out"":""8"",""max_portal_out"":""13"",""elite_transfer_share"":""0.025"",""starter_transfer_share"":""0.15"",""notes"":""Similar to elite.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,3,initial_transfer_portal_targets:3,"{""subdivision"":""FBS"",""program_tier"":""high_power"",""min_portal_out"":""3"",""target_portal_out"":""7"",""max_portal_out"":""12"",""elite_transfer_share"":""0.02"",""starter_transfer_share"":""0.14"",""notes"":""High churn.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,4,initial_transfer_portal_targets:4,"{""subdivision"":""FBS"",""program_tier"":""solid_power"",""min_portal_out"":""3"",""target_portal_out"":""6"",""max_portal_out"":""11"",""elite_transfer_share"":""0.012"",""starter_transfer_share"":""0.12"",""notes"":""Moderate churn.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,5,initial_transfer_portal_targets:5,"{""subdivision"":""FBS"",""program_tier"":""g5_upper"",""min_portal_out"":""4"",""target_portal_out"":""7"",""max_portal_out"":""12"",""elite_transfer_share"":""0.01"",""starter_transfer_share"":""0.16"",""notes"":""Good G5 programs lose upward movers.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,6,initial_transfer_portal_targets:6,"{""subdivision"":""FBS"",""program_tier"":""g5_lower"",""min_portal_out"":""3"",""target_portal_out"":""6"",""max_portal_out"":""10"",""elite_transfer_share"":""0.004"",""starter_transfer_share"":""0.1"",""notes"":""Portal is mixed quality.""}"
transfer_portal,initial_transfer_portal_targets.csv,initial_transfer_portal_targets,target,7,initial_transfer_portal_targets:7,"{""subdivision"":""FCS"",""program_tier"":""fcs_elite"",""min_portal_out"":""4"",""target_portal_out"":""7"",""max_portal_out"":""12"",""elite_transfer_share"":""0.006"",""starter_transfer_share"":""0.14"",""notes"":""Strong FCS players may move up.""}"
